RawFile,Project,Pipeline,UseDownstream,Flagged,Protein IDs,Majority protein IDs,Peptide counts all,Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Reporter intensity corrected 1,Reporter intensity corrected 2,Reporter intensity corrected 3,Reporter intensity corrected 4,Reporter intensity corrected 5,Reporter intensity corrected 6,Reporter intensity corrected 7,Reporter intensity corrected 8,Reporter intensity corrected 9,Reporter intensity corrected 10,Reporter intensity corrected 11,Intensity,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1108|Putative_phosphatase|100.0%,1108|Putative_phosphatase|100.0%,4,4,4,1108|Putative_phosphatase|100.0%,1,4,4,4,21.7,21.7,21.7,29.836,267,267,0.0,36.039,177960.0,160160.0,168920.0,141230.0,141680.0,137440.0,134440.0,209880.0,224330.0,121610.0,208110.0,75415000,6,,,,75,419;1722;2244;4305,True;True;True;True,439;1776;2315;4466,580;2246;2950;2951;2952;5720,601;2309;3039;3040;3041;5892,601;2309;3040;5892,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1109|hypothetical_protein|100.0%,1109|hypothetical_protein|100.0%,2,2,2,1109|hypothetical_protein|100.0%,1,2,2,2,22.1,22.1,22.1,12.254,104,104,0.0,14.553,65490.0,71977.0,55123.0,43352.0,55895.0,42481.0,61775.0,88251.0,82923.0,53437.0,52097.0,14330000,2,,,,76,2595;3185,True;True,2686;3308,3444;4213,3550;4338,3550;4338,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1111|Catalase|100.0%,1111|Catalase|100.0%,4,4,4,1111|Catalase|100.0%,1,4,4,4,9.3,9.3,9.3,58.383,505,505,0.0,24.908,259350.0,151870.0,149890.0,156630.0,114510.0,170590.0,143570.0,191450.0,201720.0,80293.0,190310.0,26117000,4,,,,77,222;618;1242;3257,True;True;True;True,231;639;1288;3381,325;822;1635;4309,337;849;1679;4439,337;849;1679;4439,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,6293|GMP_reductase|3.45%;1114|GMP_reductase|96.55%,6293|GMP_reductase|3.45%;1114|GMP_reductase|96.55%,1;1,1;1,1;1,6293|GMP_reductase|3.45%;1114|GMP_reductase|96.55%,2,1,1,1,2.9,2.9,2.9,30.683,277,277;325,0.0,7.4732,63206.0,47041.0,59350.0,45421.0,43487.0,38814.0,35820.0,49340.0,60331.0,42311.0,38002.0,8800900,1,,,,78,67,True,70,95,97,97,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1118|DUF896_family_protein|100.0%,1118|DUF896_family_protein|100.0%,1,1,1,1118|DUF896_family_protein|100.0%,1,1,1,1,8.9,8.9,8.9,9.2173,79,79,0.0010753,6.4246,22544.0,21462.0,32724.0,30411.0,20713.0,25974.0,29611.0,39982.0,41609.0,23415.0,20616.0,4824200,1,,,,79,3225,True,3349,4272,4401,4401,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1119|Transketolase|100.0%,1119|Transketolase|100.0%,19,19,19,1119|Transketolase|100.0%,1,19,19,19,35.3,35.3,35.3,72.28,662,662,0.0,210.41,4517300.0,4155000.0,3804900.0,3521500.0,3107200.0,3325800.0,3460200.0,4748200.0,6218500.0,2880000.0,2945900.0,2169600000,39,,,,80,106;187;247;275;689;1053;1248;2079;2509;2968;3201;3322;3578;3981;4071;4091;4447;4503;4715,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,111;195;196;261;289;715;1093;1294;2147;2590;3083;3325;3449;3711;4130;4224;4246;4613;4669;4889,158;275;276;277;362;392;393;916;1395;1643;2731;3301;3302;3303;3304;3305;3306;3307;3937;4232;4233;4234;4235;4236;4237;4238;4386;4704;4705;5243;5396;5425;5930;5931;6008;6009;6287,163;286;287;288;377;409;410;944;1432;1687;2810;3400;3401;3402;3403;3404;3405;3406;4052;4359;4360;4361;4362;4363;4364;4365;4366;4517;4841;4842;5402;5560;5590;6108;6109;6188;6189;6190;6480,163;288;377;409;944;1432;1687;2810;3401;4052;4360;4517;4841;5402;5560;5590;6109;6189;6480,18;19,487;660
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"1120|30S_ribosomal_protein_S6,_partial|100.0%","1120|30S_ribosomal_protein_S6,_partial|100.0%",5,5,5,"1120|30S_ribosomal_protein_S6,_partial|100.0%",1,5,5,5,45.3,45.3,45.3,11.024,95,95,0.0,38.584,832900.0,821910.0,707580.0,647800.0,607120.0,756700.0,621090.0,790690.0,1061800.0,522810.0,593210.0,208560000,9,,,,81,1909;2630;2859;2891;4647,True;True;True;True;True,1970;1971;2725;2726;2972;3005;4819,2501;2502;2503;3497;3498;3805;3843;3844;6185,2570;2571;2572;3603;3604;3919;3957;3958;6372,2572;3603;3919;3958;6372,20;21;22;23;24;25,61;62;63;78;79;82
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1124|Glycine_betaine_transporter_OpuD|100.0%,1124|Glycine_betaine_transporter_OpuD|100.0%,1,1,1,1124|Glycine_betaine_transporter_OpuD|100.0%,1,1,1,1,2.4,2.4,2.4,60.487,548,548,0.0,15.213,88575.0,113550.0,87475.0,86796.0,72940.0,92645.0,98326.0,92913.0,131310.0,65697.0,46082.0,35235000,1,,,,82,3594,True,3728,4728,4865,4865,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"7643|acyl-CoA_thioesterase;acyl-CoA_thioesterase,_partial|0.86%;1125|1,4-dihydroxy-2-naphthoyl-CoA_hydrolase|98.28%","7643|acyl-CoA_thioesterase;acyl-CoA_thioesterase,_partial|0.86%;1125|1,4-dihydroxy-2-naphthoyl-CoA_hydrolase|98.28%",1;1,1;1,1;1,"7643|acyl-CoA_thioesterase;acyl-CoA_thioesterase,_partial|0.86%;1125|1,4-dihydroxy-2-naphthoyl-CoA_hydrolase|98.28%",2,1,1,1,7.1,7.1,7.1,11.739,99,99;155,0.0021254,6.2969,86969.0,86919.0,93844.0,59676.0,70188.0,87694.0,75566.0,102060.0,114170.0,70647.0,84143.0,12197000,1,,,,83,4546,True,4714,6061,6243,6243,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1127|DNA_topoisomerase_4_subunit_B|100.0%,1127|DNA_topoisomerase_4_subunit_B|100.0%,10,10,10,1127|DNA_topoisomerase_4_subunit_B|100.0%,1,10,10,10,15.4,15.4,15.4,74.323,663,663,0.0,67.948,431840.0,395160.0,393280.0,306160.0,341270.0,366900.0,322180.0,458650.0,486630.0,264890.0,300370.0,96589000,12,,,,84,349;1274;1744;1917;1978;2392;2740;4168;4170;4364,True;True;True;True;True;True;True;True;True;True,366;1320;1799;1979;2042;2469;2848;4325;4327;4527,489;1680;2276;2512;2597;3145;3146;3650;3651;5517;5519;5815,509;1725;2340;2581;2670;3239;3240;3761;3762;5683;5685;5991,509;1725;2340;2581;2670;3240;3762;5683;5685;5991,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1128|DNA_topoisomerase_4_subunit_A|100.0%,1128|DNA_topoisomerase_4_subunit_A|100.0%,4,4,4,1128|DNA_topoisomerase_4_subunit_A|100.0%,1,4,4,4,5.5,5.5,5.5,91.085,800,800,0.0,30.522,200640.0,176320.0,179250.0,132280.0,146460.0,155630.0,150910.0,207170.0,249070.0,131260.0,168250.0,49842000,4,,,,85,248;2416;3160;4601,True;True;True;True,262;2494;3282;4770,363;3177;4184;6127,378;3272;4308;6313,378;3272;4308;6313,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,113|Aldehyde-alcohol_dehydrogenase|96.55%;9493|Aldehyde-alcohol_dehydrogenase|0.86%;4685|Aldehyde-alcohol_dehydrogenase|1.72%;4684|Aldehyde-alcohol_dehydrogenase|1.72%;9492|Aldehyde-alcohol_dehydrogenase|0.86%;7958|bifunctional_acetaldehyde-CoA/alcohol_dehydrogenase|0.86%,113|Aldehyde-alcohol_dehydrogenase|96.55%;9493|Aldehyde-alcohol_dehydrogenase|0.86%;4685|Aldehyde-alcohol_dehydrogenase|1.72%,22;16;12;7;6;2,22;16;12;7;6;2,22;16;12;7;6;2,113|Aldehyde-alcohol_dehydrogenase|96.55%;9493|Aldehyde-alcohol_dehydrogenase|0.86%;4685|Aldehyde-alcohol_dehydrogenase|1.72%,6,22,22,22,28.0,28.0,28.0,94.972,869,869;647;571;293;239;31,0.0,212.52,12324000.0,9454100.0,8247800.0,8827000.0,7304800.0,8065800.0,6220200.0,8372900.0,16285000.0,5522600.0,4240200.0,3276500000,35,,,,86,17;60;152;267;397;409;582;765;812;1087;1557;1775;2178;2445;2620;2854;2981;3364;3588;3754;4011;4018,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,18;63;160;281;416;429;603;797;845;1127;1609;1831;2248;2249;2525;2714;2967;3096;3492;3721;3896;4162;4169,23;24;25;84;85;232;233;383;551;552;569;780;1027;1085;1432;2052;2314;2315;2859;2860;3214;3483;3796;3797;3798;3799;3953;4434;4435;4718;4937;5283;5306;5307,24;25;26;86;87;242;243;399;400;572;573;590;806;1056;1117;1470;2112;2378;2379;2942;2943;3310;3589;3910;3911;3912;3913;4068;4567;4568;4855;5077;5443;5469;5470,24;86;242;399;572;590;806;1056;1117;1470;2112;2378;2942;3310;3589;3912;4068;4567;4855;5077;5443;5470,26,299
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1132|Regulatory_protein_MsrR|100.0%,1132|Regulatory_protein_MsrR|100.0%,5,5,5,1132|Regulatory_protein_MsrR|100.0%,1,5,5,5,20.2,20.2,20.2,36.97,327,327,0.0,33.146,117610.0,106690.0,92140.0,83080.0,79657.0,88622.0,89935.0,115700.0,134710.0,79581.0,86805.0,24546000,5,,,,87,1002;1910;1958;2588;2916,True;True;True;True;True,1041;1972;2020;2677;3030,1335;2504;2565;3434;3878,1372;2573;2635;3540;3993,1372;2573;2635;3540;3993,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"6065|M18_family_aminopeptidase;N-acetyl-lysine_deacetylase,_partial;aminopeptidase;aminopeptidase,_partial|0.86%;1136|Putative_aminopeptidase_YsdC;hypothetical_protein|99.14%","6065|M18_family_aminopeptidase;N-acetyl-lysine_deacetylase,_partial;aminopeptidase;aminopeptidase,_partial|0.86%;1136|Putative_aminopeptidase_YsdC;hypothetical_protein|99.14%",1;1,1;1,1;1,"6065|M18_family_aminopeptidase;N-acetyl-lysine_deacetylase,_partial;aminopeptidase;aminopeptidase,_partial|0.86%;1136|Putative_aminopeptidase_YsdC;hypothetical_protein|99.14%",2,1,1,1,22.1,22.1,22.1,10.343,95,95;343,0.0041451,6.1156,5543.5,3292.4,7021.2,4120.5,3415.5,6518.0,2375.9,6016.0,2944.1,0.0,2591.8,3847400,1,,,,88,3882,True,4028,5117,5269,5269,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,114|Tyrosine-protein_kinase_YwqD|99.14%,114|Tyrosine-protein_kinase_YwqD|99.14%,4,4,3,114|Tyrosine-protein_kinase_YwqD|99.14%,1,4,4,3,20.6,20.6,17.5,25.254,228,228,0.0,24.943,232070.0,478200.0,428480.0,343110.0,289880.0,459900.0,340160.0,554660.0,570240.0,220690.0,162890.0,75726000,5,,,,89,1021;2088;3564;3885,True;True;True;True,1061;2156;3697;4031,1357;2741;2742;4688;5120,1394;2820;2821;4825;5272,1394;2821;4825;5272,27,80
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1144|Aminoacyltransferase_FemB|100.0%,1144|Aminoacyltransferase_FemB|100.0%,4,4,4,1144|Aminoacyltransferase_FemB|100.0%,1,4,4,4,7.9,7.9,7.9,49.675,419,419,0.0,31.478,304150.0,304790.0,268890.0,261400.0,198750.0,323950.0,260940.0,260410.0,386890.0,176590.0,225840.0,57346000,4,,,,90,185;2398;2714;4202,True;True;True;True,193;2475;2822;4360,273;3152;3621;5565,284;3246;3731;5732,284;3246;3731;5732,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,115|Tyrosine-protein_phosphatase_YwqE|100.0%,115|Tyrosine-protein_phosphatase_YwqE|100.0%,1,1,1,115|Tyrosine-protein_phosphatase_YwqE|100.0%,1,1,1,1,3.5,3.5,3.5,29.362,254,254,0.0068898,5.7675,50546.0,67430.0,66204.0,46545.0,57081.0,53444.0,52369.0,77087.0,100640.0,61568.0,57612.0,12470000,1,,,,91,4242,True,4400,5632,5800,5800,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"1151|Oligoendopeptidase_F,_plasmid|100.0%","1151|Oligoendopeptidase_F,_plasmid|100.0%",8,8,8,"1151|Oligoendopeptidase_F,_plasmid|100.0%",1,8,8,8,17.5,17.5,17.5,69.314,604,604,0.0,67.651,620830.0,630830.0,571690.0,443940.0,480740.0,522020.0,934510.0,658130.0,835010.0,429240.0,555910.0,225350000,11,,,,92,605;1473;1964;2420;2429;2436;2749;4483,True;True;True;True;True;True;True;True,626;1523;2027;2498;2507;2515;2857;4649,806;1940;1941;2578;3181;3191;3200;3662;5980;5981,833;1994;1995;2650;2651;3276;3286;3296;3773;6160;6161,833;1994;2651;3276;3286;3296;3773;6160,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1158|Conserved_virulence_factor_B|99.14%;4836|Conserved_virulence_factor_B|0.86%,1158|Conserved_virulence_factor_B|99.14%;4836|Conserved_virulence_factor_B|0.86%,6;5,6;5,6;5,1158|Conserved_virulence_factor_B|99.14%;4836|Conserved_virulence_factor_B|0.86%,2,6,6,6,23.0,23.0,23.0,34.184,300,300;172,0.0,43.034,420750.0,456440.0,439540.0,323290.0,370020.0,397280.0,371830.0,546880.0,603540.0,291930.0,215130.0,121870000,7,,,,93,1184;1563;1731;1834;2133;3434,True;True;True;True;True;True,1228;1615;1785;1892;2202;3564,1559;2058;2256;2395;2800;4529;4530,1602;2118;2319;2462;2880;4664;4665,1602;2118;2319;2462;2880;4665,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"8917|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|0.86%;116|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|87.93%;7887|dTDP-glucose_4,6-dehydratase;polysaccharide_biosynthesis_protein;polysaccharide_biosynthesis_protein,_partial|0.86%;5354|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|9.48%","8917|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|0.86%;116|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|87.93%;7887|dTDP-glucose_4,6-dehydratase;polysaccharide_biosynthesis_protein;polysaccharide_biosynthesis_protein,_partial|0.86%;5354|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|9.48%",3;3;2;2,3;3;2;2,2;2;2;2,"8917|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|0.86%;116|UDP-N-acetyl-alpha-D-glucosamine_C6_dehydratase|87.93%;7887|dTDP-glucose_4,6-dehydratase;polysaccharide_biosynthesis_protein;polysaccharide_biosynthesis_protein,_partial|0.86%;5354|UDP-N-acetyl",4,3,3,2,5.5,5.5,3.3,61.47,544,544;607;181;284,0.0,21.126,135460.0,183840.0,136400.0,112780.0,110520.0,129630.0,139030.0,168740.0,230830.0,113310.0,131240.0,31194000,4,,,,94,1829;1835;4561,True;True;True,1887;1893;4729,2388;2389;2396;6076,2455;2456;2463;6258,2456;2463;6258,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1165|Diaminopimelate_decarboxylase|100.0%,1165|Diaminopimelate_decarboxylase|100.0%,4,4,4,1165|Diaminopimelate_decarboxylase|100.0%,1,4,4,4,11.6,11.6,11.6,47.018,421,421,0.0,29.987,211540.0,168580.0,203800.0,158980.0,187110.0,170050.0,151560.0,230460.0,247400.0,134690.0,181970.0,31626000,5,,,,95,3159;4273;4513;4713,True;True;True;True,3281;4432;4679;4887,4183;5675;6020;6285,4307;5846;6201;6477;6478,4307;5846;6201;6478,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1168|Cold_shock_protein_CspA|100.0%,1168|Cold_shock_protein_CspA|100.0%,2,2,2,1168|Cold_shock_protein_CspA|100.0%,1,2,2,2,40.9,40.9,40.9,7.321,66,66,0.0,22.347,33953.0,29571.0,34644.0,25586.0,25892.0,26052.0,24102.0,35275.0,36327.0,23423.0,10062.0,34777000,2,,,,96,3513;3514,True;True,3644;3645,4623;4624,4759;4760,4759;4760,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,117|UDP-glucose_4-epimerase|97.41%;9926|UDP-glucose_4-epimerase|0.86%;4953|UDP-glucose_4-epimerase|0.86%;4954|UDP-glucose_4-epimerase|0.86%;9927|UDP-glucose_4-epimerase|0.86%,117|UDP-glucose_4-epimerase|97.41%;9926|UDP-glucose_4-epimerase|0.86%;4953|UDP-glucose_4-epimerase|0.86%,6;5;3;1;1,6;5;3;1;1,6;5;3;1;1,117|UDP-glucose_4-epimerase|97.41%;9926|UDP-glucose_4-epimerase|0.86%;4953|UDP-glucose_4-epimerase|0.86%,5,6,6,6,16.7,16.7,16.7,38.595,342,342;263;282;53;79,0.0,43.269,259790.0,675830.0,418600.0,299410.0,279130.0,429610.0,450440.0,457380.0,928730.0,414870.0,234090.0,138560000,8,,,,97,121;1297;1377;1587;1645;2310,True;True;True;True;True;True,128;1343;1424;1639;1698;2383,179;1710;1815;2083;2084;2160;3039;3040,189;1758;1866;2143;2144;2221;3131;3132,189;1758;1866;2143;2221;3131,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1171|5-bromo-4-chloroindolyl_phosphate_hydrolase|99.14%;2207|5-bromo-4-chloroindolyl_phosphate_hydrolase|1.72%,1171|5-bromo-4-chloroindolyl_phosphate_hydrolase|99.14%;2207|5-bromo-4-chloroindolyl_phosphate_hydrolase|1.72%,3;2,3;2,3;2,1171|5-bromo-4-chloroindolyl_phosphate_hydrolase|99.14%;2207|5-bromo-4-chloroindolyl_phosphate_hydrolase|1.72%,2,3,3,3,10.6,10.6,10.6,24.502,207,207;67,0.0,16.306,87412.0,100400.0,110060.0,89084.0,89130.0,109310.0,77231.0,107610.0,118440.0,80398.0,84539.0,13899000,3,,,,98,1977;3490;3505,True;True;True,2041;3621;3636,2596;4595;4614,2669;4731;4750,2669;4731;4750,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1172|TelA-like_protein|100.0%;3451|TelA-like_protein|0.86%,1172|TelA-like_protein|100.0%;3451|TelA-like_protein|0.86%,6;4,6;4,6;4,1172|TelA-like_protein|100.0%;3451|TelA-like_protein|0.86%,2,6,6,6,21.7,21.7,21.7,43.328,378,378;327,0.0,47.791,235570.0,211560.0,242830.0,186880.0,187550.0,191020.0,207640.0,258440.0,334350.0,192680.0,270270.0,49699000,10,,,,99,405;2659;3135;3192;3284;3653,True;True;True;True;True;True,424;425;2762;3257;3316;3410;3792,561;562;563;3542;4151;4152;4222;4343;4805,582;583;584;3649;4272;4273;4274;4348;4473;4943,582;3649;4272;4348;4473;4943,28,303
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,3565|nitric_oxide_reductase_activation_protein_NorD|0.86%;1174|nitric_oxide_reductase_activation_protein_NorD|100.0%,3565|nitric_oxide_reductase_activation_protein_NorD|0.86%;1174|nitric_oxide_reductase_activation_protein_NorD|100.0%,1;1,1;1,1;1,3565|nitric_oxide_reductase_activation_protein_NorD|0.86%;1174|nitric_oxide_reductase_activation_protein_NorD|100.0%,2,1,1,1,6.4,6.4,6.4,48.722,424,424;628,0.0,7.7299,4273.1,5904.8,5465.6,5447.8,3606.8,4631.6,6816.0,6601.0,6185.0,4280.0,7241.3,2266200,1,,,,100,1584,True,1636,2080,2140,2140,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"1175|Denitrification_regulatory_protein_NirQ|99.14%;7027|MoxR_family_ATPase;MoxR_family_ATPase,_partial|0.86%;7028|Denitrification_regulatory_protein_NirQ|0.86%","1175|Denitrification_regulatory_protein_NirQ|99.14%;7027|MoxR_family_ATPase;MoxR_family_ATPase,_partial|0.86%;7028|Denitrification_regulatory_protein_NirQ|0.86%",2;1;1,2;1;1,2;1;1,"1175|Denitrification_regulatory_protein_NirQ|99.14%;7027|MoxR_family_ATPase;MoxR_family_ATPase,_partial|0.86%;7028|Denitrification_regulatory_protein_NirQ|0.86%",3,2,2,2,11.4,11.4,11.4,29.448,263,263;84;181,0.0,12.937,8852.8,7983.8,8737.5,8383.0,7179.0,7923.4,7565.0,7989.2,14549.0,8348.6,10321.0,7055400,2,,,,101,3114;3900,True;True,3234;4048,4124;5144,4244;5299,4244;5299,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"1176|Putative_ring-cleaving_dioxygenase_MhqA|100.0%;3569|lactoylglutathione_lyase;lactoylglutathione_lyase,_partial|0.86%;3568|lactoylglutathione_lyase|0.86%","1176|Putative_ring-cleaving_dioxygenase_MhqA|100.0%;3569|lactoylglutathione_lyase;lactoylglutathione_lyase,_partial|0.86%;3568|lactoylglutathione_lyase|0.86%",2;1;1,2;1;1,2;1;1,"1176|Putative_ring-cleaving_dioxygenase_MhqA|100.0%;3569|lactoylglutathione_lyase;lactoylglutathione_lyase,_partial|0.86%;3568|lactoylglutathione_lyase|0.86%",3,2,2,2,10.4,10.4,10.4,30.071,269,269;60;103,0.0,12.771,104240.0,99848.0,89432.0,70634.0,55299.0,68942.0,86401.0,95635.0,139530.0,79229.0,140490.0,24127000,3,,,,102,1262;3932,True;True,1308;4080,1664;1665;5178,1709;1710;5334,1709;5334,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1177|Dihydrolipoyllysine-residue_succinyltransferase_component_of_2-oxoglutarate_dehydrogenase_complex|99.14%;6685|Dihydrolipoyllysine-residue_succinyltransferase_component_of_2-oxoglutarate_dehydrogenase_complex|0.86%;6684|Dihydrolipoyllysine-residue_succinyltransferase_component_of_2-oxoglutarate_dehydrogenase_complex|0.86%,1177|Dihydrolipoyllysine-residue_succinyltransferase_component_of_2-oxoglutarate_dehydrogenase_complex|99.14%,8;3;2,8;3;2,8;3;2,1177|Dihydrolipoyllysine-residue_succinyltransferase_component_of_2-oxoglutarate_dehydrogenase_complex|99.14%,3,8,8,8,21.5,21.5,21.5,46.744,423,423;224;198,0.0,69.421,527370.0,828950.0,707780.0,425770.0,517140.0,661350.0,494930.0,766650.0,1040800.0,433050.0,881660.0,232410000,10,,,,103,85;824;1051;1057;1058;2108;3215;4665,True;True;True;True;True;True;True;True,89;857;1091;1097;1098;2176;3339;4839,133;1099;1393;1399;1400;2763;4257;4258;6216,137;1131;1430;1436;1437;2842;4385;4386;4387;6407,137;1131;1430;1436;1437;2842;4386;6407,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1178|2-oxoglutarate_dehydrogenase_E1_component|99.14%;6353|2-oxoglutarate_dehydrogenase_E1_component|0.86%;6352|2-oxoglutarate_dehydrogenase_E1_component|0.86%,1178|2-oxoglutarate_dehydrogenase_E1_component|99.14%;6353|2-oxoglutarate_dehydrogenase_E1_component|0.86%,15;8;5,15;8;5,15;8;5,1178|2-oxoglutarate_dehydrogenase_E1_component|99.14%;6353|2-oxoglutarate_dehydrogenase_E1_component|0.86%,3,15,15,15,20.8,20.8,20.8,105.34,932,932;449;497,0.0,128.94,581080.0,785990.0,607140.0,549800.0,551090.0,634750.0,511750.0,735640.0,962040.0,470460.0,941030.0,199680000,16,,,,104,49;263;305;1268;1695;1787;2362;2451;2549;2716;2884;3639;3976;4401;4594,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,52;277;321;1314;1749;1843;2438;2531;2632;2824;2998;3778;4125;4564;4763,71;379;432;1671;2215;2328;3110;3224;3367;3624;3834;4787;4788;5237;5862;6119,73;395;450;1716;2278;2392;3203;3321;3468;3734;3948;4925;4926;5396;6038;6305,73;395;450;1716;2278;2392;3203;3321;3468;3734;3948;4925;5396;6038;6305,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,1179|Signal_transduction_histidine-protein_kinase_ArlS|99.14%,1179|Signal_transduction_histidine-protein_kinase_ArlS|99.14%,2,2,2,1179|Signal_transduction_histidine-protein_kinase_ArlS|99.14%,1,2,2,2,3.8,3.8,3.8,52.394,451,451,0.0,11.218,46913.0,49884.0,41279.0,35453.0,26721.0,34593.0,48557.0,40790.0,85158.0,42497.0,116040.0,4129600,2,,,,105,1076;1483,True;True,1116;1533,1420;1952,1457;2006,1457;2006,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,"118|UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose_reductase|99.14%","118|UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose_reductase|99.14%",5,5,5,"118|UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose_reductase|99.14%",1,5,5,5,13.8,13.8,13.8,42.292,369,369,0.0,37.921,317590.0,798570.0,647350.0,431430.0,402020.0,562120.0,571170.0,652760.0,1296400.0,564330.0,220970.0,134920000,6,,,,106,163;1581;2143;2741;4497,True;True;True;True;True,171;1633;2212;2849;4663,246;247;2077;2813;3652;5999,256;257;2137;2893;3763;6179,257;2137;2893;3763;6179,,
SA001-R1-A-200507.raw,LSARP,Staphylococcus aureus (TMT11),True,False,9510|Response_regulator_ArlR|0.86%;8985|Response_regulator_ArlR|0.86%;1180|Response_regulator_ArlR|98.28%,9510|Response_regulator_ArlR|0.86%;8985|Response_regulator_ArlR|0.86%;1180|Response_regulator_ArlR|98.28%,1;1;1,1;1;1,1;1;1,9510|Response_regulator_ArlR|0.86%;8985|Response_regulator_ArlR|0.86%;1180|Response_regulator_ArlR|98.28%,3,1,1,1,10.6,10.6,10.6,15.407,132,132;133;219,0.0,8.9821,33414.0,22696.0,23396.0,21052.0,21005.0,22032.0,25780.0,25689.0,35298.0,22943.0,32098.0,4968500,1,,,,107,4066,True,4219,5391,5555,5555,,
